Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
v11_emily_park_dc79bd0c_1	u	(Let's go see what this is all about.)	game/v11/scene4.rpy	64	u "[what]"
v11_emily_park_85b9a2c5	u	You want to sit down?	game/v11/scene4.rpy	87	u "[what]"
v11_emily_park_e922954a	em	I'm fine, this won't be long.	game/v11/scene4.rpy	92	em "[what]"
v11_emily_park_71adde92	u	What's going on?	game/v11/scene4.rpy	97	u "[what]"
v11_emily_park_a287c01e	em	I feel like the best thing to do is just come out and say it. We can't see each other anymore.	game/v11/scene4.rpy	102	em "[what]"
v11_emily_park_458c0fef	u	Where is this coming from?	game/v11/scene4.rpy	108	u "[what]"
v11_emily_park_49a9e742	u	Uhm...	game/v11/scene4.rpy	114	u "[what]"
v11_emily_park_bb06c5a0	em	I'm tired of seeing you with other girls. Call me jealous or whatever, but I can't be around anymore with you doing all that.	game/v11/scene4.rpy	119	em "[what]"
v11_emily_park_8e486c86	em	I see the flirting, I see the way you look at them, I see, way too much. And I can't handle it.	game/v11/scene4.rpy	127	em "[what]"
v11_emily_park_72f518ab	em	A friend of mine has been giving me a lot of good advice recently... and I think I need to start listening to him.	game/v11/scene4.rpy	128	em "[what]"
v11_emily_park_01b9cc4e	u	That's fine.	game/v11/scene4.rpy	137	u "[what]"
v11_emily_park_336e7f27	em	What do you mean "that's fine"?	game/v11/scene4.rpy	142	em "[what]"
v11_emily_park_f9b69592	u	I mean that's fine. If you don't wanna see each other anymore, that's your choice.	game/v11/scene4.rpy	147	u "[what]"
v11_emily_park_0f993ef4	em	You're not even gonna try to change my mind?	game/v11/scene4.rpy	152	em "[what]"
v11_emily_park_c9c77364	u	Ugh, obviously your mind is made up.	game/v11/scene4.rpy	157	u "[what]"
v11_emily_park_034de290	u	We don't have to see each other, but we can still be friends.	game/v11/scene4.rpy	164	u "[what]"
v11_emily_park_ad6845f3	em	No we can't, to me we've never been just friends. We've been in a relationship or wanting to be since the moment we've met.	game/v11/scene4.rpy	169	em "[what]"
v11_emily_park_d124b944	em	Or, at least one of us was wanting to be. So I'm sorry. but it just won't work.	game/v11/scene4.rpy	171	em "[what]"
v11_emily_park_191a9439	em	I'm still going on the Europe trip, just... don't expect us to talk.	game/v11/scene4.rpy	177	em "[what]"
v11_emily_park_ea38217f	u	If that's what you want.	game/v11/scene4.rpy	182	u "[what]"
v11_emily_park_6185d0a5	em	And I know you're going on the Europe trip so don't expect me there.	game/v11/scene4.rpy	188	em "[what]"
v11_emily_park_2b674013	u	Okay...	game/v11/scene4.rpy	193	u "[what]"
v11_emily_park_7a51fe2c	em	That's all I wanted to say. Goodbye, [name].	game/v11/scene4.rpy	198	em "[what]"
v11_emily_park_604e5884	u	Bye.	game/v11/scene4.rpy	203	u "[what]"
v11_emily_park_6ff50f27	u	(That was sudden.)	game/v11/scene4.rpy	208	u "[what]"
v11_carriage_ride_37bbed44	lee	Settle down, everyone... If you haven't yet heard from your fellow students or myself, we have a planned event tonight. An event that I certainly will enjoy, and I believe you all will as well...	game/v11/scene40.rpy	10	lee "[what]"
v11_carriage_ride_7d5fe7d9	imre	Are you gonna make us walk home again this time?	game/v11/scene40.rpy	15	imre "[what]"
v11_carriage_ride_00cb75b0	lee	Tonight students, we're going on carriage rides.	game/v11/scene40.rpy	25	lee "[what]"
v11_carriage_ride_5502c99a	li	Really?! Like a princess? With horses??	game/v11/scene40.rpy	30	li "[what]"
v11_carriage_ride_31a3627a	lee	Exactly like a princess. *Chuckles* And yes, horses too. You'll be in groups of four, as these are historical carriages that replicate earlier London times.	game/v11/scene40.rpy	35	lee "[what]"
v11_carriage_ride_309b47a2	lee	Use this opportunity to converse, enjoy the sights, and have fun. Now, if a few of you would please come up and find out what your groups are, we can get started.	game/v11/scene40.rpy	37	lee "[what]"
v11_carriage_ride_5f6e319b	u	(Haha, gotta admire the enthusiasm.)	game/v11/scene40.rpy	42	u "[what]"
v11_carriage_ride_f328f69f	u	Did you need something?	game/v11/scene40.rpy	47	u "[what]"
v11_carriage_ride_5e0b311d	charli	*Scoffs*	game/v11/scene40.rpy	52	charli "[what]"
v11_carriage_ride_cbff2281	li	Hey, everything okay?	game/v11/scene40.rpy	67	li "[what]"
v11_carriage_ride_4330affd	u	Yeah, why?	game/v11/scene40.rpy	72	u "[what]"
v11_carriage_ride_5506cb6c	li	'Cause you and Charli were just looking at each other like you're rivals or something. *Chuckles*	game/v11/scene40.rpy	77	li "[what]"
v11_carriage_ride_1d2388c3	u	Haha, yeah, I'm fine. There may be some bad blood, but I'm not getting hung up over it right now. We have carriages to ride, remember? *Chuckles*	game/v11/scene40.rpy	82	u "[what]"
v11_carriage_ride_8f3cb627	li	I KNOW! I'm so fucking excited! Mr. Lee mentioned that we were doing something I'd really enjoy, but I had no idea it was this... We literally had like, one conversation about horses I think.	game/v11/scene40.rpy	92	li "[what]"
v11_carriage_ride_b684bf40	li	*Chuckles* I'm pretty sure all I said to him was that I want a horse and carriage at my wedding. I don't know how he remembered that.	game/v11/scene40.rpy	94	li "[what]"
v11_carriage_ride_bc726b0b	u	Well, some people may not want to admit it but, Mr. Lee is actually a really good professor.	game/v11/scene40.rpy	99	u "[what]"
v11_carriage_ride_f993894c	li	You're definitely not wrong. Also, I looked at the list and you and I are riding together.	game/v11/scene40.rpy	104	li "[what]"
v11_carriage_ride_65bdf7fe	u	Oh, perfect. Who else are we with?	game/v11/scene40.rpy	109	u "[what]"
v11_carriage_ride_25f4cfbe	li	Well, that's the not so exciting part. We're with Nora...	game/v11/scene40.rpy	114	li "[what]"
v11_carriage_ride_5ee7a72e	u	Well, that's not exactly bad. Who else?	game/v11/scene40.rpy	119	u "[what]"
v11_carriage_ride_8ed74c62	li	Chloe.	game/v11/scene40.rpy	124	li "[what]"
v11_carriage_ride_e4427638	u	Ah... Now I see the problem. *Chuckles*	game/v11/scene40.rpy	129	u "[what]"
v11_carriage_ride_a91ded07	li	Who knows, though. Maybe nothing bad will happen.	game/v11/scene40.rpy	134	li "[what]"
v11_carriage_ride_17889107	u	Hopefully.	game/v11/scene40.rpy	139	u "[what]"
v11_carriage_ride_35235d34	lee	Attention students! There's only two carriages so you'll be taking turns. The first two groups are Lindsey's group and Amber's group.	game/v11/scene40.rpy	144	lee "[what]"
v11_carriage_ride_5435ac46	li	Oh, we're first!	game/v11/scene40.rpy	149	li "[what]"
v11_carriage_ride_5b761454	u	Not gonna lie, I've been out exploring all day, so it'll be nice to relax for a bit. Maybe I'll even take a nap on the ride, haha.	game/v11/scene40.rpy	154	u "[what]"
v11_carriage_ride_42776f7d	li	Come on, [name]. You'll actually miss this whole experience for a nap? Also, if you're sleeping, I'll have to deal with those two all by myself.	game/v11/scene40.rpy	159	li "[what]"
v11_carriage_ride_43802e68	u	I'm sorry Lindsey, I can barely keep my eyes open.	game/v11/scene40.rpy	170	u "[what]"
v11_carriage_ride_d446e9db	li	*Sighs* Okay, I understand.	game/v11/scene40.rpy	175	li "[what]"
v11_carriage_ride_55f34b8f	u	*Chuckles* Awww, you look so sad! I was just teasing. *Laughs*	game/v11/scene40.rpy	180	u "[what]"
v11_carriage_ride_f82c9a6b	li	Oh, haha. Well don't play like that... There's no way I could sit alone on a carriage between those two. *Chuckles*	game/v11/scene40.rpy	185	li "[what]"
v11_carriage_ride_8720366a	u	Haha, sorry. Don't worry though, you're not alone. And look, I think Chloe and Nora are ready to go.	game/v11/scene40.rpy	190	u "[what]"
v11_carriage_ride_78a3c4ad	u	Don't worry, I wouldn't do that to you. *Chuckles* That'd be like me having to ride with Charli, Imre and Ryan.	game/v11/scene40.rpy	196	u "[what]"
v11_carriage_ride_2532baf3	u	There's no telling what would happen on that ride, but it's most likely not gonna end well.	game/v11/scene40.rpy	198	u "[what]"
v11_carriage_ride_c8a22771	li	Haha, very true. We're stuck in this together. *Chuckles*	game/v11/scene40.rpy	203	li "[what]"
v11_carriage_ride_6a535865	u	Oh, hey, it looks like Chloe and Nora are ready.	game/v11/scene40.rpy	208	u "[what]"
v11_carriage_ride_687d22a0	li	C'mon, let's go.	game/v11/scene40.rpy	218	li "[what]"
v11_carriage_ride_02eb7166	li	Let's go guys! You all know how these things work, we only have until midnight. *Laughs* I don't want our ride to transform into a pumpkin and rats.	game/v11/scene40.rpy	223	li "[what]"
v11_carriage_ride_108b353e	cl	*Chuckles*	game/v11/scene40.rpy	228	cl "[what]"
v11_carriage_ride_fea3d640	cl	*Sighs*	game/v11/scene40.rpy	243	cl "[what]"
v11_carriage_ride_f219db99	u	*Whisper* Everything okay?	game/v11/scene40.rpy	248	u "[what]"
v11_carriage_ride_2416facb	cl	*Whisper* Yeah, I'm fine. Thanks for asking.	game/v11/scene40.rpy	253	cl "[what]"
v11_carriage_ride_f2dad86a	u	(This is really awkward.)	game/v11/scene40.rpy	263	u "[what]"
v11_carriage_ride_9e197bd1	lee	Alright, the first cavalry is off!	game/v11/scene40.rpy	268	lee "[what]"
v11_carriage_ride_54aadca5	no	Woah...	game/v11/scene40.rpy	278	no "[what]"
v11_carriage_ride_e1b5bcdc	u	*Laughs* Made me nervous for a second too.	game/v11/scene40.rpy	283	u "[what]"
v11_carriage_ride_9c675a53	no	I can't stand any kind of ride like this. Horse, carriage, wagon, boat, I don't know what it is but it always makes me sick.	game/v11/scene40.rpy	288	no "[what]"
v11_carriage_ride_2f8a993b	u	Like being seasick except... well not on the sea?	game/v11/scene40.rpy	293	u "[what]"
v11_carriage_ride_302997bc	no	Something like that, yeah.	game/v11/scene40.rpy	298	no "[what]"
v11_carriage_ride_bb59931b	u	So... I'm pretty sure I've seen all of you during the trip so far, but outside of that, have you guys done anything interesting?	game/v11/scene40.rpy	303	u "[what]"
v11_carriage_ride_5e77c0c0	cl	...	game/v11/scene40.rpy	308	cl "[what]"
v11_carriage_ride_e1b1ea29	no	...	game/v11/scene40.rpy	313	no "[what]"
v11_carriage_ride_9e717813	li	...	game/v11/scene40.rpy	318	li "[what]"
v11_carriage_ride_571435d2	u	Don't all speak at once. *Chuckles*	game/v11/scene40.rpy	323	u "[what]"
v11_carriage_ride_881845ae	li	Haha, I was just thinking for a sec. I did go to a really nice ice cream place with Aubrey. She eats ice cream like a crazy person. *Chuckles*	game/v11/scene40.rpy	328	li "[what]"
v11_carriage_ride_e9b83421	cl	How does a crazy person eat ice cream?	game/v11/scene40.rpy	333	cl "[what]"
v11_carriage_ride_d2d0b195	li	She bites it, but she bites it with her front teeth. I'd be in so much pain.	game/v11/scene40.rpy	338	li "[what]"
v11_carriage_ride_40c8bb1d	u	Haha, most people would. That's some high pain tolerance.	game/v11/scene40.rpy	343	u "[what]"
v11_carriage_ride_4296c13e	li	I wish I had that gift.	game/v11/scene40.rpy	348	li "[what]"
v11_carriage_ride_30786302	u	You're acting like it's a superpower or something. *Chuckles*	game/v11/scene40.rpy	353	u "[what]"
v11_carriage_ride_15fe988e	li	It might as well be! I love ice cream, but it always bothers my teeth so I can never eat too much. Do you know how much ice cream I'd eat if it didn't hurt so much?	game/v11/scene40.rpy	358	li "[what]"
v11_carriage_ride_3ddff3de	no	Probably a lot.	game/v11/scene40.rpy	363	no "[what]"
v11_carriage_ride_9d761e39	li	Exactly, a lot!	game/v11/scene40.rpy	368	li "[what]"
v11_carriage_ride_d65878e2	li	*Chuckles* Speaking of gifts, that reminds me that there's something I wanted to bring up with you Chloe, cause you'd make the final call.	game/v11/scene40.rpy	373	li "[what]"
v11_carriage_ride_ea37293e	li	But it'd be good for you to hear this too Nora. I already spoke to Aubrey and she loved my idea.	game/v11/scene40.rpy	378	li "[what]"
v11_carriage_ride_be6d54d0	cl	Like an idea for the Chicks?	game/v11/scene40.rpy	383	cl "[what]"
v11_carriage_ride_9f8885ad	li	Yeah, for the Chicks.	game/v11/scene40.rpy	388	li "[what]"
v11_carriage_ride_b2e0be5f	cl	Oh, okay.	game/v11/scene40.rpy	393	cl "[what]"
v11_carriage_ride_cc8a81d1	u	Guess I'll just talk to myself over here in the meantime...	game/v11/scene40.rpy	403	u "[what]"
v11_carriage_ride_bbeb59be	li	Haha, you can tell me what you think too.	game/v11/scene40.rpy	408	li "[what]"
v11_carriage_ride_85f477bf	li	Okay, so as you two know, when we're recruited into the Chicks we're told that though we are sisters, and always have this in common, we still must celebrate our individual differences.	game/v11/scene40.rpy	413	li "[what]"
v11_carriage_ride_e352dd7f	li	I want to take that belief and go deeper. I studied a bit with Ms. Rose, who come to find out, was also in a sorority during college, and she said they all had nicknames.	game/v11/scene40.rpy	418	li "[what]"
v11_carriage_ride_cb2462a4	no	What kind of nicknames?	game/v11/scene40.rpy	423	no "[what]"
v11_carriage_ride_b7048466	li	The nicknames are based upon your personality, things you do, etc. And you don't get to choose your nickname, your sisters come up with ideas and they vote on a name for you.	game/v11/scene40.rpy	428	li "[what]"
v11_carriage_ride_8a4bfe68	li	I spoke to some of the frat heads too and they think it'd be a fun idea for the guys as well.	game/v11/scene40.rpy	433	li "[what]"
v11_carriage_ride_c633e538	li	It's a good way to not only see how your brothers or sisters feel about you, but it also adds that element of individuality. You know what I mean?	game/v11/scene40.rpy	435	li "[what]"
v11_carriage_ride_e476cf7f	no	I know I'm not one to get super excited or anything, but I have to be honest... I really like that idea. I can already think of a few names for some of the girls. *Chuckles*	game/v11/scene40.rpy	440	no "[what]"
v11_carriage_ride_e4c9a8d2	li	Haha, me too.	game/v11/scene40.rpy	445	li "[what]"
v11_carriage_ride_aca8c518	li	What do you think, Chloe?	game/v11/scene40.rpy	450	li "[what]"
v11_carriage_ride_dbd51352	cl	I... I don't know.	game/v11/scene40.rpy	455	cl "[what]"
v11_carriage_ride_6d53959b	no	What do you mean "you don't know"? It's not complicated at all. It's a good way for us to bond with each other, and very easy to implement.	game/v11/scene40.rpy	460	no "[what]"
v11_carriage_ride_6aec869c	cl	I mean... I don't know, have the Chicks ever done this sort of thing before?	game/v11/scene40.rpy	465	cl "[what]"
v11_carriage_ride_c536d559	li	They have, actually, I guess I should've led with the fact that this wasn't exactly an original idea, but instead a discovered tradition.	game/v11/scene40.rpy	470	li "[what]"
v11_carriage_ride_167fd34a	li	They've been doing this since the beginning of the Chicks, but one year a President didn't give the pledges any nicknames and after a few years of that, the whole thing disappeared.	game/v11/scene40.rpy	472	li "[what]"
v11_carriage_ride_d9ec256f	cl	Well I'm sure there's a good reason the President didn't continue it.	game/v11/scene40.rpy	477	cl "[what]"
v11_carriage_ride_6ab37286	no	Yeah, it's called being a lazy President.	game/v11/scene40.rpy	482	no "[what]"
v11_carriage_ride_a1a453a4	cl	Are you trying to say something?	game/v11/scene40.rpy	487	cl "[what]"
v11_carriage_ride_36d94347	no	I'm not trying, I am. It's a great idea, and the only reason it went away and never got brought back was because of the poor choices of one President.	game/v11/scene40.rpy	492	no "[what]"
v11_carriage_ride_25a013c2	cl	Ever thought about the tension a poorly chosen nickname could cause? The bullying that could lead to? I guess you wouldn't care, it's not like you give a fuck about other people's happiness.	game/v11/scene40.rpy	497	cl "[what]"
v11_carriage_ride_1657563c	u	I actually think it's really cool, too. I'm sure the benefits would outweigh the negatives. I already have nicknames for some of my frat bros in mind... *Chuckles*	game/v11/scene40.rpy	510	u "[what]"
v11_carriage_ride_7851a953	u	Look, the idea sounds good, but I do see the tension it could cause and you guys certainly have enough of that. I think it's best to keep things as is.	game/v11/scene40.rpy	519	u "[what]"
v11_carriage_ride_e9fc8e58	no	Yeah sure, but you can't just turn the idea down right away when one of your sisters is coming to you with something that could be really awesome.	game/v11/scene40.rpy	524	no "[what]"
v11_carriage_ride_79191ff9	li	Guys, I wasn't trying to start something. I just thought everyone would like it and it'd be something neat for us to talk about.	game/v11/scene40.rpy	529	li "[what]"
v11_carriage_ride_2ad34e9a	no	That's what I first thought when you brought it up, but obviously not everyone is open to new suggestions.	game/v11/scene40.rpy	534	no "[what]"
v11_carriage_ride_c1f20e60	cl	Don't be mad at me for being skeptical... Someone has to and it's my job to make sure our sorority is taken care of.	game/v11/scene40.rpy	539	cl "[what]"
v11_carriage_ride_b34648f2	no	It's your job to do a lot of things that you don't do.	game/v11/scene40.rpy	544	no "[what]"
v11_carriage_ride_b3e5473d	cl	Oh really? Like what?	game/v11/scene40.rpy	549	cl "[what]"
v11_carriage_ride_daedabf5	no	Do I really need to read from the list?	game/v11/scene40.rpy	554	no "[what]"
